Date,Signal,Close
2022-07-06,0,262.70001220703125
2022-07-07,0,275.6000061035156
2022-07-08,0,271.54998779296875
2022-07-11,0,285.1000061035156
2022-07-12,0,292.75
2022-07-13,0,286.6499938964844
2022-07-14,0,283.70001220703125
2022-07-15,0,286.75
2022-07-18,0,289.8500061035156
2022-07-19,0,293.3500061035156
2022-07-20,0,289.8999938964844
2022-07-21,0,294.0
2022-07-22,0,291.29998779296875
2022-07-25,0,291.70001220703125
2022-07-26,0,297.70001220703125
2022-07-27,0,312.45001220703125
2022-07-28,0,321.95001220703125
2022-07-29,0,313.95001220703125
2022-08-01,0,321.8500061035156
2022-08-02,0,328.54998779296875
2022-08-03,0,339.6000061035156
2022-08-04,0,347.25
2022-08-05,0,332.04998779296875
2022-08-08,0,328.6000061035156
2022-08-10,0,339.75
2022-08-11,0,342.3999938964844
2022-08-12,0,345.1499938964844
2022-08-16,0,362.3500061035156
2022-08-17,0,380.45001220703125
2022-08-18,0,399.45001220703125
2022-08-19,0,411.95001220703125
2022-08-22,0,432.5
2022-08-23,0,410.8999938964844
2022-08-24,0,390.3999938964844
2022-08-25,0,393.5
2022-08-26,0,375.5
2022-08-29,0,394.25
2022-08-30,0,413.95001220703125
2022-09-01,0,408.5
2022-09-02,0,401.25
2022-09-05,0,389.8500061035156
2022-09-06,0,407.75
2022-09-07,0,406.29998779296875
2022-09-08,0,401.8999938964844
2022-09-09,0,397.0
2022-09-12,0,397.6000061035156
2022-09-13,0,393.6000061035156
2022-09-14,0,384.54998779296875
2022-09-15,0,399.20001220703125
2022-09-16,0,387.75
2022-09-19,0,391.8500061035156
2022-09-20,0,398.25
2022-09-21,0,390.5
2022-09-22,0,396.25
2022-09-23,0,385.6000061035156
2022-09-26,0,366.5
2022-09-27,0,372.54998779296875
2022-09-28,0,367.75
2022-09-29,0,369.45001220703125
2022-09-30,0,373.5
2022-10-03,0,354.8500061035156
2022-10-04,0,352.5
2022-10-06,0,370.1000061035156
2022-10-07,0,372.8500061035156
2022-10-10,0,365.3500061035156
2022-10-11,0,356.8500061035156
2022-10-12,0,356.79998779296875
2022-10-13,1,346.8500061035156
2022-10-14,0,331.25
2022-10-17,0,340.6499938964844
2022-10-18,0,345.6000061035156
2022-10-19,0,333.6000061035156
2022-10-20,0,338.45001220703125
2022-10-21,0,332.20001220703125
2022-10-24,0,335.54998779296875
2022-10-25,0,332.3500061035156
2022-10-27,0,337.3999938964844
2022-10-28,0,333.29998779296875
2022-10-31,0,334.8999938964844
2022-11-01,0,348.8999938964844
2022-11-02,0,343.1499938964844
2022-11-03,0,336.75
2022-11-04,0,346.8500061035156
2022-11-07,0,348.6000061035156
2022-11-09,0,365.79998779296875
2022-11-10,0,371.3999938964844
2022-11-11,0,360.20001220703125
2022-11-14,0,359.79998779296875
2022-11-15,0,357.04998779296875
2022-11-16,0,345.1499938964844
2022-11-17,0,336.0
2022-11-18,0,336.5
2022-11-21,0,331.20001220703125
2022-11-22,0,328.5
2022-11-23,0,325.95001220703125
2022-11-24,0,324.95001220703125
2022-11-25,0,323.95001220703125
2022-11-28,0,328.25
2022-11-29,1,324.70001220703125
2022-11-30,0,332.75
2022-12-01,0,330.3999938964844
2022-12-02,0,325.29998779296875
2022-12-05,0,323.04998779296875
2022-12-06,0,324.79998779296875
2022-12-07,0,324.45001220703125
2022-12-08,0,323.75
2022-12-09,0,316.04998779296875
2022-12-12,0,310.20001220703125
2022-12-13,0,323.0
2022-12-14,0,319.3500061035156
2022-12-15,0,315.45001220703125
2022-12-16,0,307.8999938964844
2022-12-19,0,305.79998779296875
2022-12-20,0,305.75
2022-12-21,0,290.5
2022-12-22,1,276.0
2022-12-23,0,262.20001220703125
2022-12-26,0,275.29998779296875
2022-12-27,0,289.04998779296875
2022-12-28,0,303.5
2022-12-29,0,304.5
2022-12-30,0,299.54998779296875
2023-01-02,0,298.1499938964844
2023-01-03,0,294.75
2023-01-04,0,286.6000061035156
2023-01-05,0,288.75
2023-01-06,0,283.3999938964844
2023-01-09,0,287.70001220703125
2023-01-10,0,279.20001220703125
2023-01-11,0,276.20001220703125
2023-01-12,0,273.6499938964844
2023-01-13,0,278.70001220703125
2023-01-16,0,272.95001220703125
2023-01-17,0,281.95001220703125
2023-01-18,0,278.70001220703125
2023-01-19,0,277.54998779296875
2023-01-20,0,275.04998779296875
2023-01-23,0,273.20001220703125
2023-01-24,0,274.6499938964844
2023-01-25,1,261.0
2023-01-27,0,247.9499969482422
2023-01-30,0,235.5500030517578
2023-01-31,0,223.8000030517578
2023-02-01,1,212.64999389648438
2023-02-02,0,202.0500030517578
2023-02-03,0,191.9499969482422
2023-02-06,0,182.35000610351562
2023-02-07,1,173.25
2023-02-08,0,181.89999389648438
2023-02-09,0,172.8000030517578
2023-02-10,0,164.1999969482422
2023-02-13,0,156.0
2023-02-14,0,148.1999969482422
2023-02-15,1,140.8000030517578
2023-02-16,0,147.8000030517578
2023-02-17,0,155.14999389648438
2023-02-20,0,162.89999389648438
2023-02-21,0,171.0
2023-02-22,0,162.4499969482422
2023-02-23,0,154.35000610351562
2023-02-24,0,146.64999389648438
2023-02-27,0,139.35000610351562
2023-02-28,0,146.3000030517578
2023-03-01,0,153.60000610351562
2023-03-02,0,161.25
2023-03-03,0,169.3000030517578
2023-03-06,0,177.75
2023-03-08,0,186.60000610351562
2023-03-09,0,195.89999389648438
2023-03-10,0,204.89999389648438
2023-03-13,0,215.10000610351562
2023-03-14,0,204.35000610351562
2023-03-15,0,201.8000030517578
2023-03-16,0,198.6999969482422
2023-03-17,0,199.9499969482422
2023-03-20,0,190.1999969482422
2023-03-21,0,199.6999969482422
2023-03-22,0,204.0500030517578
2023-03-23,0,201.39999389648438
2023-03-24,0,192.60000610351562
2023-03-27,0,183.0
2023-03-28,0,173.85000610351562
2023-03-29,0,182.5
2023-03-31,0,191.60000610351562
2023-04-03,0,190.5500030517578
2023-04-05,0,190.10000610351562
2023-04-06,0,192.1999969482422
2023-04-10,0,194.0
2023-04-11,0,194.0
2023-04-12,0,192.4499969482422
2023-04-13,0,189.14999389648438
2023-04-17,0,189.4499969482422
2023-04-18,0,188.35000610351562
2023-04-19,0,187.3000030517578
2023-04-20,0,195.8000030517578
2023-04-21,0,199.25
2023-04-24,0,201.39999389648438
2023-04-25,0,205.64999389648438
2023-04-26,0,211.35000610351562
2023-04-27,0,214.14999389648438
2023-04-28,0,224.85000610351562
2023-05-02,0,235.9499969482422
2023-05-03,0,231.64999389648438
2023-05-04,0,238.14999389648438
2023-05-05,0,239.85000610351562
2023-05-08,0,238.6999969482422
2023-05-09,0,240.3000030517578
2023-05-10,0,238.1999969482422
2023-05-11,0,242.64999389648438
2023-05-12,0,240.85000610351562
2023-05-15,0,235.85000610351562
2023-05-16,0,236.1999969482422
2023-05-17,0,234.35000610351562
2023-05-18,0,225.0500030517578
2023-05-19,0,236.10000610351562
2023-05-22,0,247.89999389648438
2023-05-23,0,260.25
2023-05-24,0,256.04998779296875
2023-05-25,0,259.1499938964844
2023-05-26,0,258.04998779296875
2023-05-29,0,256.3999938964844
2023-05-30,0,251.10000610351562
2023-05-31,0,249.64999389648438
2023-06-01,0,254.14999389648438
2023-06-02,0,255.64999389648438
2023-06-05,0,259.45001220703125
2023-06-06,0,263.0
2023-06-07,0,274.8500061035156
2023-06-08,0,279.1499938964844
2023-06-09,0,276.20001220703125
2023-06-12,0,271.54998779296875
2023-06-13,0,267.79998779296875
2023-06-14,0,265.25
2023-06-15,0,269.25
2023-06-16,0,266.1000061035156
2023-06-19,0,263.6499938964844
2023-06-20,0,261.70001220703125
2023-06-21,0,260.6499938964844
2023-06-22,0,256.6000061035156
2023-06-23,0,242.39999389648438
2023-06-26,0,250.60000610351562
2023-06-27,0,253.10000610351562
2023-06-28,1,254.64999389648438
2023-06-30,0,249.85000610351562
2023-07-03,0,248.4499969482422
2023-07-04,0,247.10000610351562
2023-07-05,0,245.64999389648438
2023-07-06,0,246.4499969482422
2023-07-07,0,243.75
2023-07-10,0,242.0500030517578
2023-07-11,0,244.1999969482422
2023-07-12,0,240.85000610351562
2023-07-13,0,237.1999969482422
2023-07-14,0,241.89999389648438
2023-07-17,0,245.6999969482422
2023-07-18,0,246.5500030517578
2023-07-19,0,245.6999969482422
2023-07-20,0,244.14999389648438
2023-07-21,0,241.75
2023-07-24,0,238.0
2023-07-25,0,260.1499938964844
2023-07-26,0,255.5
2023-07-27,0,253.0
2023-07-28,0,258.54998779296875
2023-07-31,0,273.29998779296875
2023-08-01,0,273.20001220703125
2023-08-02,0,267.70001220703125
2023-08-03,0,274.8500061035156
2023-08-04,0,278.5
2023-08-07,0,273.29998779296875
2023-08-08,0,280.25
2023-08-09,0,277.1499938964844
2023-08-10,0,281.8999938964844
2023-08-11,0,288.1000061035156
2023-08-14,0,286.1000061035156
2023-08-16,0,279.8999938964844
2023-08-17,0,286.54998779296875
2023-08-18,0,304.6000061035156
2023-08-21,0,324.8500061035156
2023-08-22,0,347.3999938964844
2023-08-23,0,322.8500061035156
2023-08-24,0,328.79998779296875
2023-08-25,0,325.04998779296875
2023-08-28,0,321.79998779296875
2023-08-29,0,332.70001220703125
2023-08-30,0,328.3999938964844
2023-08-31,0,321.29998779296875
2023-09-01,0,330.25
2023-09-04,0,341.75
2023-09-05,0,342.45001220703125
2023-09-06,0,347.54998779296875
2023-09-07,0,358.79998779296875
2023-09-08,0,369.1499938964844
2023-09-11,0,398.3999938964844
2023-09-12,0,386.29998779296875
2023-09-13,0,377.1000061035156
2023-09-14,0,377.1499938964844
2023-09-15,0,379.3999938964844
2023-09-18,0,375.0
2023-09-20,0,368.3999938964844
2023-09-21,0,382.45001220703125
2023-09-22,0,383.8999938964844
2023-09-25,0,381.1499938964844
2023-09-26,0,377.5
2023-09-27,0,375.3500061035156
2023-09-28,0,375.3999938964844
2023-09-29,0,377.45001220703125
2023-10-03,1,366.70001220703125
2023-10-04,0,372.04998779296875
2023-10-05,0,365.8500061035156
2023-10-06,0,364.29998779296875
2023-10-09,0,342.0
2023-10-10,0,349.6499938964844
2023-10-11,0,349.79998779296875
2023-10-12,0,347.25
2023-10-13,0,341.8999938964844
2023-10-16,0,329.6499938964844
2023-10-17,1,335.5
2023-10-18,0,333.95001220703125
2023-10-19,0,344.45001220703125
2023-10-20,0,338.29998779296875
2023-10-23,0,316.45001220703125
2023-10-25,0,312.70001220703125
2023-10-26,0,327.3500061035156
2023-10-27,0,354.1499938964844
2023-10-30,0,357.95001220703125
2023-10-31,0,363.04998779296875
2023-11-01,0,365.20001220703125
2023-11-02,0,372.95001220703125
2023-11-03,0,384.6499938964844
2023-11-06,0,394.0
2023-11-07,0,383.79998779296875
2023-11-08,0,393.3999938964844
2023-11-09,0,401.1000061035156
2023-11-10,0,399.3999938964844
2023-11-13,0,390.6000061035156
2023-11-15,0,391.0
2023-11-16,0,389.54998779296875
2023-11-17,0,387.29998779296875
2023-11-20,0,389.95001220703125
2023-11-21,0,392.5
2023-11-22,0,387.20001220703125
2023-11-23,0,381.70001220703125
2023-11-24,0,397.20001220703125
2023-11-28,0,446.20001220703125
2023-11-29,0,433.1000061035156
2023-11-30,0,431.5
2023-12-01,0,440.3999938964844
2023-12-04,0,464.70001220703125
2023-12-05,0,538.1500244140625
2023-12-06,0,560.4500122070312
2023-12-07,0,562.4000244140625
2023-12-08,0,533.7999877929688
2023-12-11,0,526.1500244140625
2023-12-12,0,516.9500122070312
2023-12-13,0,505.70001220703125
2023-12-14,0,528.9500122070312
2023-12-15,0,538.8499755859375
2023-12-18,0,539.3499755859375
2023-12-19,0,535.4500122070312
2023-12-20,0,508.79998779296875
2023-12-21,0,511.6499938964844
2023-12-22,0,512.5499877929688
2023-12-26,0,511.70001220703125
2023-12-27,0,522.4500122070312
2023-12-28,0,523.4000244140625
2023-12-29,0,525.1500244140625
2024-01-01,0,523.25
2024-01-02,0,518.5999755859375
2024-01-03,0,544.5
2024-01-04,0,558.5499877929688
2024-01-05,0,551.0999755859375
2024-01-08,0,541.7000122070312
2024-01-09,0,539.75
2024-01-10,0,542.2999877929688
2024-01-11,0,540.1500244140625
2024-01-12,0,541.1500244140625
2024-01-15,0,541.1500244140625
2024-01-16,0,532.2999877929688
2024-01-17,0,521.4500122070312
2024-01-18,0,523.5499877929688
2024-01-19,0,516.75
2024-01-23,0,517.5499877929688
2024-01-24,0,519.9500122070312
2024-01-25,0,543.2999877929688
2024-01-29,0,570.4500122070312
2024-01-30,0,558.2999877929688
2024-01-31,0,562.7000122070312
2024-02-01,0,564.3499755859375
2024-02-02,0,559.4000244140625
2024-02-05,0,546.2999877929688
2024-02-06,0,549.7000122070312
2024-02-07,0,569.7000122070312
2024-02-08,0,563.7000122070312
2024-02-09,0,569.5
2024-02-12,0,561.8499755859375
2024-02-13,0,562.0999755859375
2024-02-14,0,563.9000244140625
2024-02-15,0,561.8499755859375
2024-02-16,0,563.75
2024-02-19,0,567.6500244140625
2024-02-20,0,553.6500244140625
2024-02-21,0,540.75
2024-02-22,0,562.25
2024-02-23,0,559.0499877929688
2024-02-26,0,570.4500122070312
2024-02-27,0,566.7000122070312
2024-02-28,0,549.5999755859375
2024-02-29,0,549.9500122070312
2024-03-01,0,554.1500244140625
2024-03-04,0,559.9000244140625
2024-03-05,0,573.8499755859375
2024-03-06,0,576.7000122070312
2024-03-07,0,566.8499755859375
2024-03-11,0,566.9500122070312
2024-03-12,0,556.0999755859375
2024-03-13,0,528.2999877929688
2024-03-14,0,537.8499755859375
2024-03-15,0,530.4000244140625
2024-03-18,0,529.4000244140625
2024-03-19,0,518.2000122070312
2024-03-20,0,514.8499755859375
2024-03-21,0,524.25
2024-03-22,0,531.0499877929688
2024-03-26,0,522.0
2024-03-27,1,516.5499877929688
2024-03-28,0,533.7999877929688
2024-04-01,0,560.4500122070312
2024-04-02,0,588.4500122070312
2024-04-03,0,617.8499755859375
2024-04-04,0,642.0
2024-04-05,0,626.7000122070312
2024-04-08,0,611.0499877929688
2024-04-09,0,616.3499755859375
2024-04-10,0,617.8499755859375
2024-04-12,0,595.2000122070312
2024-04-15,0,591.1500244140625
2024-04-16,0,601.5999755859375
2024-04-18,0,598.0999755859375
2024-04-19,0,594.5499877929688
2024-04-22,0,596.9000244140625
2024-04-23,0,602.4500122070312
2024-04-24,0,596.5
2024-04-25,0,592.3499755859375
2024-04-26,1,591.5999755859375
2024-04-29,0,596.0999755859375
2024-04-30,0,612.4500122070312
2024-05-02,0,608.0999755859375
2024-05-03,0,604.7000122070312
2024-05-06,0,589.0499877929688
2024-05-07,0,580.5499877929688
2024-05-08,0,580.6500244140625
2024-05-09,0,612.7999877929688
2024-05-10,0,603.0999755859375
2024-05-13,0,594.9000244140625
2024-05-14,0,628.0499877929688
2024-05-15,0,639.75
2024-05-16,0,640.3499755859375
2024-05-17,0,635.9500122070312
2024-05-21,0,680.0499877929688
2024-05-22,0,691.4500122070312
2024-05-23,0,711.3499755859375
2024-05-24,0,707.0
2024-05-27,0,704.8499755859375
2024-05-28,0,678.9000244140625
2024-05-29,0,679.25
2024-05-30,0,698.4000244140625
2024-05-31,0,755.7999877929688
2024-06-03,0,874.5
2024-06-04,0,722.9500122070312
2024-06-05,0,726.6500244140625
2024-06-06,0,749.3499755859375
2024-06-07,0,767.0499877929688
2024-06-10,0,769.7000122070312
2024-06-11,0,762.8499755859375
2024-06-12,0,762.2000122070312
2024-06-13,0,753.7999877929688
2024-06-14,0,746.75
2024-06-18,0,748.1500244140625
2024-06-19,0,738.6500244140625
2024-06-20,0,743.3499755859375
2024-06-21,0,733.6500244140625
2024-06-24,1,738.4500122070312
2024-06-25,0,725.2999877929688
2024-06-26,0,719.9000244140625
2024-06-27,0,715.7000122070312
2024-06-28,1,718.5999755859375
2024-07-01,0,717.4500122070312
2024-07-02,0,710.5999755859375
2024-07-03,0,715.25
2024-07-04,0,712.25
2024-07-05,0,708.9000244140625
2024-07-08,0,698.0499877929688
2024-07-09,0,724.9500122070312
2024-07-10,0,727.5499877929688
2024-07-11,0,720.7000122070312
2024-07-12,0,709.9500122070312
2024-07-15,0,708.5499877929688
2024-07-16,0,712.4500122070312
2024-07-18,0,699.5
2024-07-19,0,694.5
2024-07-22,0,696.1500244140625
2024-07-23,0,697.4000244140625
2024-07-24,0,694.7000122070312
2024-07-25,0,695.2000122070312
2024-07-26,0,712.6500244140625
2024-07-29,0,716.4000244140625
2024-07-30,0,729.25
2024-07-31,0,734.4500122070312
2024-08-01,0,738.0
2024-08-02,0,726.3499755859375
2024-08-05,0,690.8499755859375
2024-08-06,0,689.4000244140625
2024-08-07,0,691.9000244140625
2024-08-08,0,691.5499877929688
2024-08-09,0,695.4000244140625
2024-08-12,0,691.5
2024-08-13,0,689.5
2024-08-14,0,674.0499877929688
2024-08-16,0,697.4000244140625
2024-08-19,0,697.0
2024-08-20,0,695.4500122070312
2024-08-21,0,695.1500244140625
2024-08-22,1,673.7000122070312
2024-08-23,0,675.7999877929688
2024-08-26,0,661.2999877929688
2024-08-27,0,654.0999755859375
2024-08-28,0,641.5499877929688
2024-08-29,0,644.2999877929688
2024-08-30,0,632.0499877929688
2024-09-02,0,670.2000122070312
2024-09-03,0,659.0999755859375
2024-09-04,0,650.8499755859375
2024-09-05,0,643.8499755859375
2024-09-06,0,634.7000122070312
2024-09-09,0,635.2000122070312
2024-09-10,0,637.0499877929688
2024-09-11,0,627.2000122070312
2024-09-12,0,651.0999755859375
2024-09-13,0,633.4500122070312
2024-09-16,0,665.9500122070312
2024-09-17,0,666.3499755859375
2024-09-18,0,651.7000122070312
2024-09-19,0,649.5999755859375
2024-09-20,0,665.1500244140625
2024-09-23,0,672.0
2024-09-24,0,675.25
2024-09-25,0,667.3499755859375
2024-09-26,0,665.3499755859375
2024-09-27,0,654.2999877929688
2024-09-30,0,656.1500244140625
2024-10-01,0,653.2000122070312
2024-10-03,0,644.75
2024-10-04,0,642.0999755859375
2024-10-07,1,625.4500122070312
2024-10-08,0,640.5999755859375
2024-10-09,0,634.2999877929688
2024-10-10,0,645.4000244140625
2024-10-11,0,642.2999877929688
2024-10-14,0,634.4500122070312
2024-10-15,0,633.9000244140625
2024-10-16,0,625.7999877929688
2024-10-17,0,609.0999755859375
2024-10-18,0,611.4000244140625
2024-10-21,0,603.5999755859375
2024-10-22,0,588.1500244140625
2024-10-23,0,587.8499755859375
2024-10-24,0,604.8499755859375
2024-10-25,0,592.2999877929688
2024-10-28,0,598.2000122070312
2024-10-29,0,592.2999877929688
2024-10-30,0,592.0499877929688
2024-10-31,0,592.7000122070312
2024-11-01,0,597.3499755859375
2024-11-04,0,585.0
2024-11-05,0,603.4500122070312
2024-11-06,0,616.2999877929688
2024-11-07,0,599.6500244140625
2024-11-08,0,589.0
2024-11-11,0,578.9500122070312
2024-11-12,0,557.9500122070312
2024-11-13,1,547.0
2024-11-14,0,549.0999755859375
2024-11-18,0,526.8499755859375
2024-11-19,0,524.0999755859375
2024-11-21,0,476.1499938964844
2024-11-22,1,460.45001220703125
2024-11-25,0,446.6499938964844
2024-11-26,0,437.6499938964844
2024-11-27,0,523.0499877929688
2024-11-28,0,561.0
2024-11-29,0,554.7999877929688
2024-12-02,0,548.9000244140625
2024-12-03,0,544.2000122070312
2024-12-04,0,537.5499877929688
2024-12-05,0,537.4500122070312
2024-12-06,0,536.0999755859375
2024-12-09,0,535.9000244140625
2024-12-10,0,526.7999877929688
2024-12-11,0,519.25
2024-12-12,0,539.8499755859375
2024-12-13,0,536.5999755859375
2024-12-16,0,529.9000244140625
2024-12-17,0,524.5999755859375
2024-12-18,1,521.1500244140625
2024-12-19,0,508.29998779296875
2024-12-20,0,497.8999938964844
2024-12-23,0,504.1000061035156
2024-12-24,0,496.0
2024-12-26,0,507.1499938964844
2024-12-27,0,506.75
2024-12-30,0,539.4500122070312
